course_id,date,discipline,hippodrome,partants,numcourse,distance,prono1,prono2,prono3,prono4,prono5,prono6,prono7,prono8,a1,a2,a3,a4,a5,rapport,r_b1,r_b2,top3,top4,top3_1,top3_2,top4_1,top4_2,a1_imp,a2_imp,a1_inf9,a2_inf9,cplg_top3,cplg_top4,top3_1_top4,top3_2_top4,top3_3_top4,siprono1<9-A1<9,siprono2<9-A1<9,siprono3<9-A1<9,siprono1<9-A2<9,siprono2<9-A2<9,siprono3<9-A2<9,Siprono1>8-A1>8,siprono2>8-A1>8,siprono3>8-A1>8,siprono1>8-A2>8,siprono2>8-A2>8,siprono3>8-A2>8
20/03/24_Lisieux_C1,20/03/24,trot,Lisieux,16,C1,2725,6,15,2,3,9,7,4,10,6,15,7,4,5,3.2,1,1,"[6,15,2]","[3,9,7,4]",1,1,0,0,0,1,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
21/03/24_SaintCloud_C1,21/03/24,galop,SaintCloud,16,C1,2100,2,7,4,8,10,9,11,13,14,8,12,1,7,4.7,0,1,"[2,7,4]","[8,10,9,11]",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
22/03/24_Vincennes_C8,22/03/24,trot,Vincennes,15,C8,2850,11,8,2,13,5,7,14,3,3,7,5,8,11,36.3,1,1,"[11,8,2]","[13,5,7,14]",0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
23/03/24_Vincennes_C4,23/03/24,trot,Vincennes,16,C4,2850,16,14,11,10,2,12,5,4,16,14,10,5,11,3.2,1,1,"[16,14,11]","[10,2,12,5]",1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
24/03/24_Auteuil_C3,24/03/24,galop,Auteuil,16,C3,3600,14,9,12,1,6,3,2,7,14,8,12,1,7,4.7,1,0,"[14,9,12]","[1,6,3,2]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
25/03/24_Fontainebleau_C1,25/03/24,galop,Fontainebleau,16,C1,1200,15,10,5,4,11,2,9,1,10,6,5,13,3,5.5,1,0,"[15,10,5]","[4,11,2,9]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
26/03/24_SaintCloud_C1,26/03/24,galop,SaintCloud,16,C1,3000,8,7,2,13,1,9,14,11,5,9,1,8,10,15.9,0,1,"[8,7,2]","[13,1,9,14]",0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
27/03/24_Marseille_C1,27/03/24,trot,Marseille,16,C1,3000,6,5,3,14,10,11,2,4,11,6,5,2,7,10.8,1,1,"[6,5,3]","[14,10,11,2]",0,1,1,0,1,0,0,1,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0
28/03/24_Chantilly_C1,28/03/24,galop,Chantilly,14,C1,1900,14,1,6,2,5,4,13,8,3,14,6,9,7,16.2,0,1,"[14,1,6]","[2,5,4,13]",0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
29/03/24_Vincennes_C7,29/03/24,trot,Vincennes,16,C7,2700,11,14,16,13,12,2,6,5,6,13,11,8,5,11.6,1,1,"[11,14,16]","[13,12,2,6]",0,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
30/03/24_Chantilly_C5,30/03/24,galop,Chantilly,16,C5,1600,1,8,3,2,11,9,6,16,1,15,11,13,4,6.7,1,0,"[1,8,3]","[2,11,9,6]",1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
31/03/24_Auteuil_C4,31/03/24,galop,Auteuil,18,C4,4400,4,8,13,5,10,3,1,9,8,10,4,11,7,6.6,1,1,"[4,8,13]","[5,10,3,1]",1,0,0,1,0,0,1,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1
01/04/24_SaintBrieux_C3,01/04/24,galop,SaintBrieux,16,C3,2000,1,4,9,11,3,6,5,13,1,4,11,9,13,3.9,1,1,"[1,4,9]","[11,3,6,5]",1,1,0,0,1,0,1,1,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
02/04/24_Fontainebleau_C1,02/04/24,galop,Fontainebleau,15,C1,1400,2,7,1,3,4,9,10,6,9,5,7,8,10,15.0,1,0,"[2,7,1]","[3,4,9,10]",0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
03/04/24_Angers_C1,03/04/24,trot,Angers,16,C1,3100,11,10,6,5,7,9,2,1,6,10,5,2,3,7.5,1,1,"[11,10,6]","[5,7,9,2]",1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
04/04/24_Chantilly_C1,04/04/24,galop,Chantilly,16,C1,2400,5,3,4,8,2,1,11,13,15,5,2,11,7,17.4,0,1,"[5,3,4]","[8,2,1,11]",0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
05/04/24_Vincennes_C8,05/04/24,trot,Vincennes,16,C8,2700,14,11,8,13,3,16,6,5,8,11,12,2,13,4.7,1,1,"[14,11,8]","[13,3,16,6]",1,1,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
06/04/24_Vincennes_C4,06/04/24,trot,Vincennes,15,C4,2700,13,8,12,15,7,5,6,14,7,6,15,5,12,12.1,1,1,"[13,8,12]","[15,7,5,6]",0,0,1,1,1,0,1,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
07/04/24_Longchamps_C3,07/04/24,galop,Longchamps,17,C3,1400,1,14,3,17,2,12,9,15,17,9,3,4,1,9.1,1,1,"[1,14,3]","[17,2,12,9]",0,0,1,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
08/04/24_Compiegne_C1,08/04/24,galop,Compiegne,16,C1,3800,6,9,10,2,3,8,13,15,6,16,10,8,13,4.3,1,0,"[6,9,10]","[2,3,8,13]",1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
09/04/24_Deauville_C1,09/04/24,galop,Deauville,15,C1,1900,1,4,3,8,10,5,14,7,4,1,9,7,6,5.5,1,1,"[1,4,3]","[8,10,5,14]",1,1,0,0,0,1,1,1,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
10/04/24_Lyon_C1,10/04/24,trot,Lyon,16,C1,3250,10,4,9,7,13,8,11,12,8,10,13,11,7,12.2,1,1,"[10,4,9]","[7,13,8,11]",0,1,1,0,0,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1
11/04/24_Auteuil_C1,11/04/24,galop,Auteuil,16,C1,3900,1,12,7,9,3,6,2,5,9,1,12,11,13,6.5,1,1,"[1,12,7]","[9,3,6,2]",0,1,1,0,1,1,0,1,1,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0
12/04/24_Vincennes_C8,12/04/24,trot,Vincennes,16,C8,2850,14,8,12,9,1,5,7,2,8,14,9,5,4,8.2,1,1,"[14,8,12]","[9,1,5,7]",1,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
13/04/24_Vincennes_C5,13/04/24,trot,Vincennes,15,C5,2700,14,9,8,6,11,15,4,10,10,9,11,1,5,20.4,1,1,"[14,9,8]","[6,11,15,4]",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
14/04/24_Longchamp_C3,14/04/24,galop,Longchamp,16,C3,1600,6,2,8,12,11,13,7,5,2,15,14,16,11,9.8,1,0,"[6,2,8]","[12,11,13,7]",1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
15/04/24_Chantilly_C1,15/04/24,galop,Chantilly,16,C1,1200,6,12,5,14,4,2,3,15,12,10,2,4,15,6.2,1,0,"[6,12,5]","[14,4,2,3]",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16/04/24_Auteuil_C1,16/04/24,galop,Auteuil,15,C1,3900,3,7,10,2,1,8,4,13,11,7,12,1,8,15.7,0,1,"[3,7,10]","[2,1,8,4]",0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
17/04/24_Reims_C4,17/04/24,trot,Reims,16,C4,2550,15,3,7,5,12,1,11,13,15,5,9,10,11,2.0,1,1,"[15,3,7]","[5,12,1,11]",1,0,0,1,1,1,0,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0
18/04/24_Longchamp_C1,18/04/24,galop,Longchamp,16,C1,1300,16,1,9,12,10,11,15,7,15,1,11,16,5,12.8,1,1,"[16,1,9]","[12,10,11,15]",0,1,1,0,1,1,0,1,1,1,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0
19/04/24_Vincennes_C8,19/04/24,trot,Vincennes,13,C8,2100,6,5,1,12,13,4,7,2,6,3,1,7,11,2.7,1,0,"[6,5,1]","[12,13,4,7]",1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
20/04/24_Enghien_C4,20/04/24,trot,Enghien,16,C4,2150,6,1,2,7,16,9,8,3,13,8,5,14,7,20.3,0,1,"[6,1,2]","[7,16,9,8]",0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
21/04/24_Auteuil_C4,21/04/24,galop,Auteuil,17,C4,4700,6,10,11,17,5,1,15,14,12,11,9,5,17,19.8,0,1,"[6,10,11]","[17,5,1,15]",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
22/04/24_Bordeaux_C2,22/04/24,galop,Bordeaux,16,C2,1900,10,6,3,5,14,12,1,7,12,5,10,2,7,16.2,1,1,"[10,6,3]","[5,14,12,1]",0,0,1,1,0,1,0,1,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
23/04/24_Compiegne_C1,23/04/24,galop,Compiegne,16,C1,3600,6,3,2,8,9,4,7,5,1,7,11,16,8,54.0,0,1,"[6,3,2]","[8,9,4,7]",0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
24/04/24_Cordemais_C1,24/04/24,trot,Cordemais,16,C1,2800,11,5,2,13,10,3,1,7,5,11,2,1,10,3.8,1,1,"[11,5,2]","[13,10,3,1]",1,1,0,0,1,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
25/04/24_Longchamp_C8,25/04/24,galop,Longchamp,16,C8,2150,14,6,7,5,9,10,8,11,14,4,15,6,3,4.3,1,0,"[14,6,7]","[5,9,10,8]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
26/04/24_Vincennes_C8,26/04/24,trot,Vincennes,16,C8,2850,5,11,1,3,10,14,9,2,11,4,12,1,9,4.4,1,0,"[5,11,1]","[3,10,14,9]",1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
27/04/24_Auteuil_C1,27/04/24,galop,Auteuil,18,C1,4300,8,4,1,16,5,7,14,3,1,4,14,16,6,10.6,1,1,"[8,4,1]","[16,5,7,14]",1,1,0,0,1,0,1,1,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
28/04/24_Longchamps_C4,28/04/24,galop,Longchamps,16,C4,1400,2,8,12,10,9,16,11,3,4,9,14,7,2,13.2,0,1,"[2,8,12]","[10,9,16,11]",0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
29/04/24_Chantilly_C1,29/04/24,galop,Chantilly,16,C1,2000,2,12,3,5,1,11,13,14,1,14,10,11,5,8.7,1,1,"[2,12,3]","[5,1,11,13]",0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
30/04/24_Fontainebleau_C1,30/04/24,galop,Fontainebleau,16,C1,3000,4,15,12,10,13,16,3,5,3,8,2,11,15,11.0,1,0,"[4,15,12]","[10,13,16,3]",0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
01/05/24_SaintCloud_C3,01/05/24,galop,SaintCloud,14,C3,1600,11,3,9,1,5,4,2,6,5,9,6,1,4,9.7,1,1,"[11,3,9]","[1,5,4,2]",0,1,1,0,1,1,1,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1
02/05/24_Chantilly_C8,02/05/24,galop,Chantilly,16,C8,1600,16,13,9,4,7,15,1,2,10,13,3,12,7,18.1,0,1,"[16,13,9]","[4,7,15,1]",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
03/05/24_Vincennes_C4,03/05/24,trot,Vincennes,16,C4,2100,16,1,12,4,2,10,6,7,16,1,6,2,3,2.6,1,1,"[16,1,12]","[4,2,10,6]",1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
04/05/24_Vincennes_C4,04/05/24,trot,Vincennes,14,C4,2850,4,5,9,6,14,10,2,3,6,4,11,2,3,7.3,1,1,"[4,5,9]","[6,14,10,2]",0,1,1,0,0,0,1,1,1,1,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0
05/05/24_Longchamps_C4,05/05/24,galop,Longchamps,16,C4,2100,2,10,3,4,6,8,15,12,10,4,3,2,13,6.6,1,1,"[2,10,3]","[4,6,8,15]",1,0,0,1,0,0,0,1,1,1,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0
06/05/24_Vichy_C5,06/05/24,trot,Vichy,16,C5,2950,12,9,11,10,8,14,6,15,7,11,9,6,14,22.3,0,1,"[12,9,11]","[10,8,14,6]",0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
07/05/24_Chantilly_C1,07/05/24,galop,Chantilly,16,C1,1200,2,10,6,1,5,7,11,4,6,8,7,2,13,6.0,1,0,"[2,10,6]","[1,5,7,11]",1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
08/05/24_Lyon_C3,08/05/24,galop,Lyon,16,C3,2400,9,5,2,10,1,7,3,12,3,2,15,10,1,24.5,1,1,"[9,5,2]","[10,1,7,3]",0,1,1,0,1,0,1,1,1,1,0,0,2,0,1,1,0,1,1,0,0,0,0,0,0
09/05/24_Longchamps_C7,09/05/24,galop,Longchamps,16,C7,1300,7,2,9,13,6,8,14,11,10,1,6,11,4,27.3,0,0,"[7,2,9]","[13,6,8,14]",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
10/05/24_Vincennes_C4,10/05/24,trot,Vincennes,16,C4,2850,10,12,3,2,6,15,14,5,4,12,2,10,1,16.6,0,1,"[10,12,3]","[2,6,15,14]",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
11/05/24_Caen_C4,11/05/24,trot,Caen,16,C4,2450,15,16,13,9,8,2,14,5,9,3,15,16,13,7.1,1,0,"[15,16,13]","[9,8,2,14]",0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
12/05/24_Longchamps_C4,12/05/24,galop,Longchamps,16,C4,2000,5,9,12,2,13,15,1,4,13,4,2,6,9,8.5,1,1,"[5,9,12]","[2,13,15,1]",0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
13/05/24_Vichy_C4,13/05/24,trot,Vichy,15,C4,2950,13,14,4,9,5,1,6,10,4,14,1,13,2,6.2,1,1,"[13,14,4]","[9,5,1,6]",1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
14/05/24_SaintCloud_C1,14/05/24,galop,SaintCloud,16,C1,1600,1,12,8,10,15,5,4,13,15,7,3,1,12,13.9,1,0,"[1,12,8]","[10,15,5,4]",0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
15/05/24_Vincennes_C1,15/05/24,trot,Vincennes,16,C1,2850,9,12,13,10,16,6,11,7,10,6,11,3,13,5.8,1,1,"[9,12,13]","[10,16,6,11]",0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
16/05/24_Longchamps_C7,16/05/24,galop,Longchamps,20,C7,2400,1,4,8,3,12,5,10,11,9,11,8,1,4,14.4,0,1,"[1,4,8]","[3,12,5,10]",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/05/24_Vincennes_C4,17/05/24,trot,Vincennes,16,C4,2100,6,9,4,10,7,15,13,14,3,2,4,12,10,32.7,0,0,"[6,9,4]","[10,7,15,13]",0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
18/05/24_Auteuil_C4,18/05/24,galop,Auteuil,14,C4,5100,13,11,8,6,14,1,9,5,13,6,14,2,5,3.5,1,1,"[13,11,8]","[6,14,1,9]",1,0,0,1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
19/05/24_Auteuil_C5,19/05/24,galop,Auteuil,14,C5,6000,14,6,2,7,12,10,5,4,5,6,8,1,12,15.1,1,1,"[14,6,2]","[7,12,10,5]",0,1,1,0,1,0,1,1,1,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0
20/05/24_SaintCloud_C3,20/05/24,galop,SaintCloud,16,C3,1400,5,12,15,3,9,8,10,13,8,1,5,12,13,20.0,1,0,"[5,12,15]","[3,9,8,10]",0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
21/05/24_Angers_C4,21/05/24,galop,Angers,16,C4,2300,2,7,1,4,3,9,13,5,3,6,12,13,9,6.3,1,0,"[2,7,1]","[4,3,9,13]",0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
22/05/24_CroiseLaroche_C1,22/05/24,trot,CroiseLaroche,14,C1,2825,14,11,12,9,8,4,1,3,11,14,8,9,12,4.3,1,1,"[14,11,12]","[9,8,4,1]",1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
23/05/24_Longchamps_C7,23/05/24,galop,Longchamps,16,C7,2100,12,9,4,13,11,2,7,5,12,13,9,7,5,6.0,1,1,"[12,9,4]","[13,11,2,7]",1,0,0,1,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0
24/05/24_Vincennes_C4,24/05/24,trot,Vincennes,15,C4,2850,7,9,10,13,8,2,11,6,9,8,13,6,2,2.8,1,1,"[7,9,10]","[13,8,2,11]",1,0,0,1,1,0,0,1,1,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,0
25/05/24_Enghien_C5,25/05/24,trot,Enghien,15,C5,2150,5,1,11,2,6,9,7,13,13,9,3,11,14,19.3,1,1,"[5,1,11]","[2,6,9,7]",0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
26/05/24_Longchamps_C4,26/05/24,galop,Longchamps,15,C4,1600,6,4,3,5,9,1,7,12,1,12,4,7,11,5.2,1,1,"[6,4,3]","[5,9,1,7]",0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
27/05/24_Marseille_C4,27/05/24,galop,Marseille,16,C4,2000,4,9,5,13,7,6,14,8,10,4,5,9,6,28.7,0,1,"[4,9,5]","[13,7,6,14]",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
28/05/24_Auteuil_C1,28/05/24,galop,Auteuil,16,C1,3600,5,2,6,4,3,16,10,7,2,5,8,15,10,5.6,1,1,"[5,2,6]","[4,3,16,10]",1,1,0,0,0,1,1,1,2,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
29/05/24_strasbourg_C4,29/05/24,galop,strasbourg,16,C4,3000,1,3,16,9,14,8,10,7,9,10,6,8,14,5.9,1,1,"[1,3,16]","[9,14,8,10]",0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30/05/24_Longchamp_C6,30/05/24,galop,Longchamp,16,C6,1850,14,2,15,11,13,7,10,3,14,11,3,2,8,1.5,1,1,"[14,2,15]","[11,13,7,10]",1,0,0,1,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1
31/05/24_Vincennes_C4,31/05/24,trot,Vincennes,16,C4,2850,11,6,16,8,1,13,7,3,9,15,16,6,8,24.9,0,0,"[11,6,16]","[8,1,13,7]",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
01/06/24_Auteuil_C6,01/06/24,galop,Auteuil,16,C6,3500,13,15,9,8,10,11,7,12,8,4,15,10,6,6.0,1,0,"[13,15,9]","[8,10,11,7]",0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/06/24_Chantilly_C5,02/06/24,galop,Chantilly,15,C5,2100,6,9,12,7,5,13,1,2,6,9,12,2,10,3.6,1,1,"[6,9,12]","[7,5,13,1]",1,1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
03/06/24_Vichy_C4,03/06/24,trot,Vichy,14,C4,3525,2,4,9,13,6,5,3,10,2,6,4,15,12,3.1,1,1,"[2,4,9]","[13,6,5,3]",1,0,0,1,0,0,1,1,1,1,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0
04/06/24_SaintCloud_C1,04/06/24,galop,SaintCloud,16,C1,1600,13,7,6,2,4,3,14,15,7,13,4,5,3,3.9,1,1,"[13,7,6]","[2,4,3,14]",1,1,0,0,1,1,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
05/06/24_Laval_C1,05/06/24,trot,Laval,16,C1,2850,4,16,7,5,2,9,6,3,5,4,16,7,10,8.3,1,1,"[4,16,7]","[5,2,9,6]",0,1,1,0,1,0,1,1,1,1,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0
06/06/24_Longchamp_C6,06/06/24,galop,Longchamp,16,C6,1300,7,2,1,13,4,3,11,10,15,2,13,4,10,24.0,0,0,"[7,2,1]","[13,4,3,11]",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
07/06/24_Vincennes_C4,07/06/24,trot,Vincennes,16,C4,2850,7,2,14,5,10,11,12,3,5,4,16,7,10,8.3,0,0,"[7,2,14]","[5,10,11,12]",0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
08/06/24_Vincennes_C4,08/06/24,trot,Vincennes,15,C4,2175,10,14,11,15,13,6,8,9,3,13,8,5,10,20.3,0,1,"[10,14,11]","[15,13,6,8]",0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
09/06/24_Longchamp_C4,09/06/24,galop,Longchamp,16,C4,2000,8,2,11,5,15,14,13,4,8,2,15,9,13,2.3,1,1,"[8,2,11]","[5,15,14,13]",1,1,0,0,0,0,1,1,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
10/06/24_Caen_C1,10/06/24,trot,Caen,16,C1,2450,9,8,2,3,13,11,10,4,9,2,3,10,11,1.7,1,1,"[9,8,2]","[3,13,11,10]",1,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
11/06/24_SaintCloud_C1,11/06/24,galop,SaintCloud,16,C1,1500,8,12,4,10,1,11,2,15,6,1,10,4,7,44.9,0,1,"[8,12,4]","[10,1,11,2]",0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
12/06/24_Compiegne_C1,12/06/24,galop,Compiegne,16,C1,1400,8,4,2,6,11,3,9,7,6,14,8,9,5,7.9,1,0,"[8,4,2]","[6,11,3,9]",0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
13/06/24_Longchamps_C6,13/06/24,galop,Longchamps,16,C6,2400,16,15,13,12,14,7,10,4,14,15,16,13,9,10.8,1,1,"[16,15,13]","[12,14,7,10]",0,1,1,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1
14/06/24_Vincennes_C4,14/06/24,trot,Vincennes,15,C4,2100,7,6,13,1,2,14,8,11,6,13,7,14,1,4.3,1,1,"[7,6,13]","[1,2,14,8]",1,1,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
15/06/24_Enghien_C4,15/06/24,trot,Enghien,14,C4,2150,5,3,13,1,8,2,7,10,7,3,2,14,10,24.1,1,1,"[5,3,13]","[1,8,2,7]",0,1,1,0,1,1,1,1,1,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0
16/06/24_Chantilly_C5,16/06/24,galop,Chantilly,14,C5,2100,10,13,11,5,4,1,14,6,4,3,10,13,9,15.7,1,0,"[10,13,11]","[5,4,1,14]",0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/06/24_SaintCloud_C1,17/06/24,galop,SaintCloud,16,C1,2000,4,8,1,2,13,5,11,9,16,15,11,13,3,20.9,0,0,"[4,8,1]","[2,13,5,11]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/06/24_Nantes_C5,18/06/24,galop,Nantes,16,C5,1600,6,1,3,10,4,15,7,5,16,12,7,6,11,21.6,0,0,"[6,1,3]","[10,4,15,7]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/06/24_Bordeaux_C2,19/06/24,trot,Bordeaux,16,C2,2650,13,7,9,12,16,15,8,10,13,16,12,9,14,2.2,1,1,"[13,7,9]","[12,16,15,8]",1,0,0,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1
20/06/24_Longchamps_C7,20/06/24,galop,Longchamps,16,C7,2200,9,7,8,3,5,2,11,4,8,11,13,6,5,7.6,1,1,"[9,7,8]","[3,5,2,11]",1,0,0,1,0,1,1,0,1,1,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0
21/06/24_Vincennes_C4,21/06/24,trot,Vincennes,16,C4,2700,9,12,11,15,8,7,4,16,15,9,11,12,16,17.8,1,1,"[9,12,11]","[15,8,7,4]",0,1,1,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1
22/06/24_Compiegne_C4,22/06/24,galop,Compiegne,16,C4,2800,5,4,14,3,6,9,13,10,13,5,14,12,9,21.5,1,1,"[5,4,14]","[3,6,9,13]",0,1,1,0,1,1,0,1,1,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0
23/06/24_Vincennes_C4,23/06/24,trot,Vincennes,16,C4,2850,10,16,9,1,5,14,3,4,10,9,5,8,11,4.0,1,1,"[10,16,9]","[1,5,14,3]",1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
24/06/24_Lyon_C1,24/06/24,galop,Lyon,16,C1,2000,2,10,11,13,6,9,12,1,9,15,10,16,11,8.2,1,0,"[2,10,11]","[13,6,9,12]",0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
